relative_time,DecibelSource
881865,44.02588266410409
881906,41.651592875917
881946,41.16016748426139
881985,38.85830586091019
882026,40.00829891713572
882065,34.38608913185916
882101,32.97905775809287
882146,31.7625198935743
882186,27.362759766617057
882225,25.62724898922925
882265,40.164956146593255
882306,44.43744184349592
882365,41.76325323995119
882404,47.144391972826426
882445,46.322968188491735
882485,49.44028708278381
882525,50.38401901773564
882562,45.28740629685711
882604,46.29208002069071
882645,47.174287803267774
882683,49.06287525016662
882725,45.40359715335411
882765,43.04702125341887
882805,40.74927973444777
882845,39.024105374110675
882884,44.650676298991726
882925,44.0061540980551
882964,42.661479814020865
883005,43.53400978708044
883041,40.59201852607235
883085,39.559572327786555
883125,34.57524386225919
883165,34.21717927426868
883205,27.424594710270487
883245,27.206146860181946
883285,23.02366929607841
883325,21.261198061218387
883366,20.99047136268341
883405,16.959446343560295
883446,15.754700673094437
883485,13.640293378536125
883523,20.951343111992152
883565,26.96147145305066
883625,25.243765596320245
883665,23.513663724499366
883705,28.231691808691796
883744,26.738695951239748
883784,27.296559976949666
883824,24.875273850874425
883864,23.12611294222237
883904,18.270250836540413
883944,18.35931087720043
883981,16.369935742566774
884024,14.290507854172706
884062,14.354909998002423
884104,13.993337165313966
884145,13.422574094940272
884184,11.50965343131677
884224,14.394824854909045
884266,14.860998373112938
884306,15.927887137929485
884346,19.56520019981243
884385,15.175949689265533
884425,16.353580647182735
884462,19.232943369784902
884502,17.708396884928316
884545,17.56325311353273
884585,13.73330782128414
884625,14.432105839012372
884665,10.008474041359856
884705,13.029403672997317
884745,24.423231307920048
884786,36.03260456323633
884825,39.89017640360629
884866,39.031884009780086
884921,36.36931235409288
884964,34.02742747860333
885005,30.17587598312665
885045,28.540470040057127
885085,27.378215916334113
885125,28.25384818182679
885165,25.234568541578113
885204,22.698854329478454
885245,22.149147744990767
885284,26.854753197340496
885325,35.194314100938904
885364,39.15182724409659
885402,40.53179318759643
885444,38.80045231669214
885484,33.999861560337266
885524,35.83392232675329
885565,34.28438080043687
885605,35.4309061359989
885646,36.41871982779504
885685,35.88836597588233
885725,34.19176390688369
885766,33.31606001285925
885806,33.76434373752463
885846,27.492491826532877
885885,25.397556928863814
885925,29.554050487112168
885966,27.1220704311746
886006,29.721043879376793
886046,31.208552986452705
886085,28.013022396566765
886126,24.44093612248359
886185,23.776346843651876
886225,21.547814944195697
886264,22.545529322103448
886305,20.62147422044911
886341,24.47842136178705
886385,32.535208126476014
886424,29.95549261356135
886464,32.98488299448345
886505,35.8479151195528
886545,41.646784479267794
886585,45.10009636324898
886625,42.1376381890707
886665,42.81371043937347
886705,42.56796805059638
886746,41.64698683595962
886785,40.521936234150864
886825,38.01363048138373
886866,35.82608122399924
886906,39.89159718027609
886946,42.00631257812215
886985,37.81131822639639
887026,37.387340757460436
887065,37.90741347097908
887105,37.6418401605305
887145,37.56946258749111
887186,34.20653584698049
887226,38.2408669978124
887266,36.803105185815966
887306,33.93919059828611
887343,33.28969607957117
887386,31.11428676699407
887426,29.496222210826332
887484,29.000075675149155
887525,31.8064388528416
887565,32.71752562270594
887605,31.904153405861145
887646,28.87870252014168
887685,36.204237597201505
887725,38.39750195793191
887764,34.23597644584341
887804,38.217419297141255
887845,37.16856562140774
887884,33.95711059817638
887925,35.01164752725779
887964,32.75772799190403
888005,36.05298912130842
888045,33.02594946673684
888085,30.558384706723658
888125,31.94451000586859
888166,30.540093201016578
888206,32.10872454762685
888247,30.2422353709925
888281,28.47723758498762
888326,27.816524129928016
888366,26.80371940554599
888403,29.024290756173173
888446,31.678414545330433
888485,26.973349330298305
888521,24.199152010434368
888567,31.26312634838055
888605,27.418754118027703
888646,27.52708087262778
888683,26.59578791650885
888745,31.223318258586495
888785,29.43823967323795
888825,32.01033139241703
888865,31.587563035161992
888905,27.00633226629065
888944,23.827404783669316
888985,31.03331355161068
889025,34.33559387635068
889065,30.106992748512475
889104,28.3544779801937
889145,28.068818481564094
889185,28.83113342625559
889225,30.03714110031372
889265,28.089351628382815
889305,25.55751474130772
889346,25.562668197263932
889386,23.545928725293678
889425,18.332887276300546
889466,17.39740942684613
889506,18.016348972975834
889546,16.903740979453882
889586,16.5052217103019
889623,15.12196441238909
889666,11.29417250720511
889706,7.778684145013558
889746,8.25227553991011
889785,7.836898744296686
889826,8.106704812056178
889866,8.493357652228203
889906,14.267889241220393
889945,20.82927553485853
889984,26.162410110902332
890046,28.766713688334498
890086,26.000815360087973
890125,21.236256300847764
890165,20.198114806270556
890204,16.211206184572603
890245,18.948017311751133
890285,20.717423244678965
890324,33.556574756855404
890365,32.765327087355296
890404,36.31030555147165
890445,35.02665138748843
890484,30.68709398865102
890525,28.122697154521504
890563,28.329766136517613
890606,25.537611566700097
890645,25.793267145069706
890685,36.359755770732235
890725,32.94515800889399
890766,32.2050632596783
890806,35.102181610717395
890846,34.77376053303171
890885,28.41641540620502
890926,27.773305183303705
890965,32.454001524186296
891005,34.321575931803416
891041,26.409209970645747
891086,29.047541749857913
891126,32.400472621324575
891165,26.528504508265677
891206,29.316022929050156
891245,30.524349840369922
891305,28.890445771080593
891345,29.53799318089117
891385,30.155924537448083
891425,28.115196503814207
891465,26.06193561829013
891503,22.505248272471615
891546,22.163956705869516
891585,19.924583417814258
891625,18.484777806656375
891664,27.276002525308584
891705,31.14985146765733
891745,32.19949070290068
891785,32.99846434495986
891824,32.70345653280876
891865,33.11290781369281
891905,32.620414146733275
891946,32.804870342618294
891981,27.570794154772152
892026,30.741782684386063
892066,35.98880967218949
892106,33.62841120935918
892147,32.2208168418849
892186,33.00651155742278
892226,35.112772077267074
892266,32.57841228094645
892306,34.32684724907062
892345,33.31029748004526
892386,34.08192439032023
892425,31.15603826055077
892462,29.151683172076943
892505,30.202585947325993
892546,27.735419843617137
892605,29.880107067276086
892645,28.54052091313543
892685,27.335738446575665
892725,24.97197387454916
892765,21.524026784352795
892804,17.83598140471345
892845,15.09265544240697
892885,15.153222909837467
892921,12.571131656884587
892964,14.038900006455039
893005,17.42384916669359
893046,19.465103816993082
893086,19.72498314062492
893124,17.761756354031757
893165,17.36587673566377
893205,31.43241575376372
893246,34.02017714527128
893285,38.52993802225694
893325,40.51433731848505
893366,39.236212353172995
893402,40.78413585028055
893446,38.15761622565028
893485,38.75643099506566
893526,34.29517071979152
893566,30.79107120453646
893606,32.7129902171624
893646,30.434074561936008
893685,33.16943695582376
893726,32.15386288585372
893766,35.96636238284849
893806,35.9653506139835
893862,33.18849799818125
893905,34.87276423030674
893946,34.44158982667789
893984,29.481989447687205
894024,29.11450710922844
894065,30.2499115114933
894105,26.442434551596396
894145,27.774345096080836
894185,33.21681633423987
894225,29.60502629838023
894265,27.245743627462517
894305,32.533793870935824
894341,29.906509750237582
894385,26.15476826430465
894425,29.753351134699532
894465,29.178622970921538
894506,27.241231153592867
894546,24.394622225821898
894585,28.633769709254118
894625,28.51242646767275
894662,26.4458419597537
894705,22.273629663445085
894745,19.929438665672446
894785,16.529000368052394
894822,14.568640093292784
894865,11.28949260931795
894905,10.308670623756877
894946,13.086930136730714
894985,11.017685476283852
895025,11.648803974578588
895066,8.558691909939588
895105,6.961495846203975
895165,6.453323376394234
895205,6.77865520124646
895244,24.458247829650055
895280,41.73740867310503
895324,36.16778538419207
895365,37.5892063217573
895404,42.692281656459286
895446,45.52262069971234
895486,44.979372639124335
895524,46.19663706129295
895564,44.05727113499749
895604,45.90506124249302
895645,45.55773373600218
895681,43.46351893691127
895725,42.47345340468026
895761,42.87101856346155
895806,41.63627286057471
895846,40.122610099607584
895885,35.55774458771434
895926,34.69213163064628
895966,31.476345790724302
896006,29.4639139863655
896045,25.76107292274014
896085,31.43487564795404
896126,34.28911072573851
896166,35.58020402486728
896206,36.56146669674497
896245,33.02052122522787
896285,34.60728582789358
896326,32.95550042966985
896366,31.888346701370303
896425,30.26166275929018
896464,27.4786895750617
896505,25.160888038667576
896545,21.930640061699332
896584,19.058049120192265
896625,16.850315921257
896665,14.312291033778077
896701,12.01933320505173
896745,12.871541429792604
896785,13.054185508965068
896825,26.731731864626408
896865,26.607220540044132
896904,32.04171630818764
896945,30.506960148884176
896985,35.213264494980116
897026,28.324479640720813
897065,25.0011712083067
897105,21.58640098158671
897146,18.405072605606627
897186,17.124373570340918
897225,14.988410955145245
897266,12.605052739050109
897304,12.008205846182374
897346,12.328089914804663
897385,15.763580638035899
897425,24.620711177890765
897465,40.723150465848875
897506,45.9642212531096
897546,49.75779691498722
897585,46.190771346975566
897624,45.03909411626697
897666,39.67271168194276
897725,40.82532189086335
897765,44.18176425177566
897805,42.415079999800476
897845,39.66586593782346
897885,37.64459270527951
897925,35.425480573550814
897965,33.968179254924856
898004,29.8249938774029
898040,30.198184269121974
898086,25.3223311646342
898122,22.49303477575163
898165,24.346303786403475
898203,23.029283027263048
898245,22.524520853876847
898285,23.1715122815407
898324,19.72996344931045
898366,22.97100715505661
898406,21.030034138000882
898447,23.781615689718606
898485,21.22023783401179
898525,23.274102529184766
898565,20.38321609615151
898606,21.582699172936536
898646,20.580534394013004
898685,29.840616980908653
898726,36.75604058809762
898765,42.700475741035994
898806,45.5540763781029
898845,46.73292405517792
898885,43.034815890362154
898926,50.270545392113576
898985,47.22408628373907
899024,46.73365080117713
899060,43.78966730581023
899105,43.13046248648726
899141,42.43510474652382
899184,36.78192733253318
899225,38.45869314572105
899265,39.16674447419474
899305,38.2309612677161
899345,37.60872956801405
899384,37.54025350091037
899425,37.27850984750813
899465,40.43767682627997
899505,38.82402582605031
899545,35.99207432533944
899585,41.288708052965184
899626,37.749553808158424
899666,36.45943944465155
899705,32.3946371651407
899746,33.180719570096386
899786,37.54652534300937
899826,39.435055016474415
899865,35.303678106487524
899906,32.139790920652196
899946,33.327278330249584
899982,30.830839012266576
900025,31.024289198763057
900066,29.16182135696625
900106,30.486617720820448
900146,28.650236241048702
900186,27.404054294413736
900225,28.930102238664595
900285,36.10341008670392
900325,37.79291230033297
900365,40.52678228483874
900404,38.10892893354536
900445,38.83614672988703
900485,38.97753402647104
900525,38.62601912729418
900564,36.249453798003664
900605,40.850004557033095
900645,38.84459670168611
900686,36.64831619040889
900725,35.13474521076744
900764,38.40165032383985
900805,40.4822818660054
900845,40.83960387459279
900885,38.37377350633214
900923,36.12818257495265
900966,35.7044377278463
901006,32.81167337961075
901046,27.721136928431484
901085,24.954885853039283
901126,20.944894557466164
901166,20.106931269985534
901206,17.96968266578475
901246,18.38501229266387
901285,17.372893951120933
901326,15.288120031398893
901366,24.462621372279195
901401,40.03243707743806
901447,46.664300198700516
901484,45.557651909175256
901544,45.49333624825668
901584,40.32190274738375
901625,42.60867276725408
901665,44.89556734719344
901705,42.4857791699021
901745,39.93025366726214
901784,39.15854088229206
901824,39.00685239892831
901863,37.18819595546804
901906,34.92188966894673
901945,41.520937024919064
901985,42.81790646122626
902024,38.84916428197032
902065,36.94529696103317
902104,44.76073103696738
902145,41.50231786759328
902186,39.63659625380319
902226,38.41242329580075
902266,36.32685912701631
902306,39.46751263701744
902342,40.4752792632662
902386,37.58655785277344
902426,36.21330362374068
902465,32.37556640942228
902505,36.74138402968156
902545,33.01567804769865
902586,31.10776788158594
902626,32.230956514897244
902666,35.70033702596383
902705,32.38828488567972
902746,32.24740970069314
902786,29.494115182410013
902845,33.066566660843066
902884,40.86184467630139
902926,37.95188007451213
902965,34.38063384721755
903005,36.1062547212851
903045,38.68024506823305
903085,39.646495336807575
903125,37.56560552416434
903165,35.24170882990695
903205,32.70781222596575
903246,31.028058797460396
903281,27.20378057385635
903325,22.076199432338598
903364,17.801983304334136
903405,14.337983974739505
903445,11.964025884531795
903485,10.172010889344417
903525,9.700281211137543
903566,14.013966939100397
903606,21.336404704232258
903646,33.09024459654835
903685,41.111073582655074
903725,35.36070505962349
903762,35.87297329654645
903806,31.452663130058415
903846,32.44757829834748
903885,33.43622645973505
903926,34.52214065821964
903966,36.4582591005017
904006,38.81810808504263
904046,38.648610920232784
904105,34.413610612596344
904146,33.89132351636345
904185,37.160867139833286
904221,33.22870962806193
904265,28.73630001146188
904305,33.66856368252213
904345,34.8700549582441
904384,30.67288025402258
904425,32.109693804175905
904465,35.0395551179757
904505,34.36325338507901
904544,34.97399818448541
904585,34.664660240016424
904625,33.4299392481038
904665,29.447191761773443
904702,29.714567981413325
904747,28.569667951578563
904786,28.758019049594587
904825,27.043621638952246
904866,24.400811360239484
904906,27.553766858607585
904946,30.702737603996738
904986,33.82343240245546
905026,29.645716020190115
905066,27.345998321264577
905106,25.177377207581102
905145,29.036533923319986
905186,31.958956389208687
905226,31.414625469914554
905266,29.0286726914875
905306,31.046734078990692
905345,32.48260433626791
905406,28.38495253453562
905444,23.885246149961098
905483,26.92286149508362
905524,24.76847310769241
905564,23.099187553207816
905604,26.434069577116333
905642,24.087745142689624
905685,24.084339927655872
905725,19.796200073878875
905765,19.86316774051807
905804,26.443566987025612
905845,30.254048524198197
905885,31.48750312849006
905925,25.052393363642015
905964,26.181666285394822
906005,23.643415696350687
906046,20.05019074266611
906085,19.626404102457688
906123,17.265380151739166
906166,16.116652344927644
906206,12.04664932234172
906246,11.539168952346737
906284,34.896085361552906
906326,44.2890352607893
906366,47.514639395595886
906406,46.004008360220354
906445,45.84361492046715
906485,44.535390374656
906526,41.962286323011554
906566,42.85492572385682
906605,45.09631265868131
906665,45.52803389379768
906705,44.30499647838641
906745,40.43204402620389
906784,36.50537723460195
906825,35.244753773241726
906865,31.68318231137735
906905,30.061677157328393
906945,27.686001159945093
906984,23.367823774695374
907025,21.48289963481912
907061,15.857250328832693
907105,18.907565012513064
907145,27.672039195132445
907185,36.264540802375
907224,41.49303772851467
907264,42.879084390719285
907305,43.808325305284505
907344,42.68235567208784
907386,39.66599444718882
907426,40.546463285733296
907466,41.955158878060175
907505,40.78903300750393
907545,38.751242379882754
907586,43.55118054136245
907626,39.8458444434405
907665,36.39404382045369
907705,39.07062389938741
907746,41.273653930717856
907786,42.267511581868845
907825,38.98153473251525
907865,37.06419096479854
907906,39.21015004893693
907965,40.30218839014192
908003,35.56231203084764
908045,36.70209913088983
908085,39.57494192628048
908125,42.199417093810034
908165,41.981400790992424
908204,38.83279872331097
908245,36.97687428303338
908285,33.818790510643375
908325,30.39598665738964
908364,28.080081490768084
908404,23.315685042329115
908445,25.70127746541841
908485,29.210506711914185
908524,35.93592237381995
908565,41.856322093384655
908605,39.623849283650785
908645,37.26155236883123
908685,37.89489073046316
908725,38.067599434587
908765,37.62710373856367
908805,34.81510289782308
908845,29.82749109993997
908885,29.125123663869992
908923,23.678933390049433
908965,23.920872117130855
909004,27.935425072693665
909045,37.43085616955064
909085,39.30935592223809
909126,43.96531679902964
909166,45.196488654255205
909225,47.59665235711643
909264,45.71395071044081
909304,48.684091326908366
909345,46.00865385069504
909386,44.28143692228755
909426,42.9882705020959
909464,45.03732096818197
909505,44.23496722504134
909546,43.90016361426057
909585,38.86723603750462
909623,43.65159923470054
909664,46.438475084074334
909704,45.628925200506
909745,41.71636309001107
909785,44.62377614795916
909824,43.743836835300975
909863,42.15475512967109
909906,40.231942453492515
909946,38.60295852020458
909981,36.309656538035604
910025,33.75339813277545
910065,29.198727461118068
910106,25.893367479069
910147,23.590643521414236
910185,30.319620261472405
910225,33.89173305399885
910265,36.37457842882106
910305,39.016037081570204
910341,46.30423657969169
910385,43.310358547140765
910425,41.098248774761714
910465,39.04847053296231
910524,42.68684784195787
910564,43.712915727305585
910605,44.645533326791885
910644,43.2058518490649
910684,43.02421964177414
910724,41.28577209385787
910765,41.263854126699414
910804,41.902201863772774
910846,42.93251601367814
910884,36.8917537164121
910925,35.47101090515571
910965,35.183849601768586
911005,33.921494033099464
911045,30.90573133800614
911084,29.350811136278093
911124,23.327697355757707
911166,20.17368773800513
911206,14.916039780703493
911246,12.249109496705909
911282,17.665547491435778
911326,25.296953995018118
911366,25.52810073985619
911406,23.120953837085057
911445,19.818317480513464
911485,16.36036540467902
911525,16.48724747053105
911566,13.801304502534801
911605,13.336541520692682
911647,11.210253521989216
911685,8.206734406828385
911726,7.25618159891485
911785,8.780881668213437
911824,8.86855673252525
911865,7.9850883298762945
911905,6.841297343172711
911946,6.377532211416174
911984,6.065205151548865
912024,5.755151543505338
912065,5.5446752694451815
912105,5.674543757620974
912145,8.325588058054818
912185,15.540278720173745
912222,23.508383495264017
912266,27.96876587080952
912304,33.447192706915864
912346,27.764741731202953
912385,25.209161144687865
912426,20.478352838747696
912466,18.14654793744325
912505,15.64075301495359
912546,13.766013952090635
912586,11.360053059259716
912626,11.732383140090652
912666,14.774846304055416
912701,17.226770663607244
912746,11.56983612404576
912786,11.5696672856817
912826,9.375537115960633
912865,10.455587165770197
912906,8.24138914178236
912946,6.979995134698113
912986,29.751313935246397
913026,46.69485617030871
913084,45.76238759623439
913125,48.38324851947664
913161,42.37216145123246
913205,44.088351463836034
913244,45.93183234609612
913284,43.966438691989794
913325,45.714792516087705
913365,44.5222688138366
913404,43.5477159055684
913446,41.712048311259736
913484,43.16925179839774
913525,47.73200807345255
913565,46.93226125235994
913605,44.891860788543895
913641,43.49677868599153
913685,44.789170637343865
913725,41.79063896351745
913766,41.22701992520363
913805,43.93515565936556
913845,45.240169676473634
913885,45.766955665199376
913925,44.74675026296264
913965,45.43915661409837
914004,42.233557367034386
914045,41.17271388156453
914085,43.54548138678027
914124,43.1476687201161
914165,40.165480616741924
914205,36.388995569386694
914246,35.66589716393133
914285,39.882157964574525
914346,41.93174044634354
914385,39.57810125842753
914425,41.21002920682879
914465,40.498768279026784
914505,36.541327981249566
914545,37.79486694415597
914581,34.79477217697148
914625,38.99979131491135
914665,40.59637469405361
914705,38.66161627669705
914745,34.031506943675126
914785,41.24379974456667
914824,42.19623245236204
914864,42.28644203315508
914904,39.716621969398965
914945,41.42131690015576
914985,42.71226543632865
915025,42.06011654060003
915062,34.7421618275013
915105,30.886157792324376
915145,34.079753804282845
915185,35.302671082446665
915225,36.3052338633253
915265,34.14425753812226
915305,31.46203677483618
915344,32.4062334033811
915385,30.47952488885265
915425,37.62914321869596
915465,36.38496165319713
915505,36.34574762251014
915545,34.681282517578055
915585,30.355099190842843
915644,27.520591712194125
915685,26.307949368062843
915725,24.158002849051606
915764,22.362352007061705
915805,18.643872388332102
915846,15.076420677717156
915884,13.609051685158878
915925,12.150240967559867
915964,17.517437926683495
916001,23.393094453980634
916045,25.78626420764914
916084,27.184928844093918
916125,28.592864317920505
916165,26.503357152710873
916205,25.529919100842285
916245,23.991916469970427
916285,22.290896261155492
916326,22.958811234627138
916366,22.481909176960066
916406,19.409070737746422
916446,16.216016385831384
916486,13.453649773573284
916526,11.777361326254791
916566,10.704089703889048
916606,8.994394094711387
916645,7.828116244197468
916686,8.389965841949145
916725,8.398734864875536
916766,7.600470124235788
916805,7.487848408990554
916846,6.437389978833139
916905,7.696262011918863
916941,7.6013122698306415
916984,6.403128116598571
917025,6.396465453846104
917065,6.778146331971869
917104,8.34017424727945
917144,34.688835530048976
917185,43.15346385891538
917225,44.09838765607971
917265,38.19546395773189
917305,34.582942900891005
917345,37.121001171508176
917385,47.11072422889266
917425,48.81983098507452
917465,44.8340025977697
917505,44.3721238533686
917545,40.440877403045874
917586,38.76329301684174
917626,33.87030619685387
917666,32.78816990463401
917707,29.318342893411128
917745,26.419535695770794
917786,24.009579270482718
917826,20.415490840846985
917866,21.421561310796665
917907,37.789768848270555
917946,39.85272063256644
917985,44.62741132785085
918026,45.16803567537505
918066,45.831239295273754
918107,44.96534133533716
918145,43.148822521558856
918205,36.42403955664158
918246,39.679906954682586
918285,43.86010723010709
918325,39.86357539925376
918365,38.80332799962159
918405,35.88482486142261
918446,35.46024465105228
918484,37.46375874098261
918525,33.565111437254444
918566,38.69777944965311
918604,35.22876976108365
918645,38.83746392544222
918684,35.49581440640553
918725,36.20556218759286
918765,39.05907889669583
918805,37.352329457622034
918847,33.98715133225699
918886,35.02143826536403
918926,37.80324104368879
918965,36.8977690589246
919005,35.46864348987305
919046,35.700648137006795
919086,36.77581494849202
919126,40.67620088626975
919166,39.34858532562378
919205,39.52587300649093
919246,43.401853077945546
919283,40.53193706159497
919325,38.14832525925458
919365,38.903635305141506
919406,36.27436098648052
919465,32.25072780049579
919505,30.339415858866285
919545,33.20954802629501
919584,33.664101358430536
919625,32.06198620152111
919665,30.870628762219745
919705,30.13992387641453
919746,33.39967449408106
919785,33.98551564730208
919825,32.30597870929186
919865,31.635230875474903
919905,30.90205484405479
919945,34.40619831929324
919984,32.92594490138451
920025,27.91816309252272
920064,29.38224502868668
920105,30.962765282318397
920145,32.459532216802344
920186,33.80132470223117
920223,33.40664720696562
920266,31.392325093953616
920307,30.90449372262853
920346,28.332645352505192
920386,26.039981102107653
920426,24.888417558999922
920466,28.978233825850385
920505,27.37861036909322
920545,26.049338426838993
920586,27.5392273150295
920626,29.71067365773076
920666,30.56537554297025
920701,27.321234983364747
920765,24.908618488150942
920805,25.727374455749555
920845,23.852111501848505
920885,22.304004483069694
920925,19.833478581980994
920965,16.724174384839703
921005,13.676720075028308
921044,11.82888269944476
921085,15.795220329955914
921125,17.985281037032227
921163,18.116363374970582
921205,16.184508563155877
921245,15.222214747043159
921285,13.771508903975969
921325,11.065164414242517
921365,10.3654067746431
921406,10.529583233106436
921446,13.725298226507178
921486,28.621783157989036
921526,33.90703628981738
921566,33.210162573569185
921605,30.923745975770753
921641,38.0095913256587
921685,37.200158997729964
921725,33.383568733537025
921765,28.8408700547861
921805,22.43848823824034
921845,18.442871358842062
921885,18.14424491405837
921925,16.59829220462456
921965,12.118514527861912
922024,29.87867180971461
922064,33.83748163227963
922103,42.53619458772219
922145,48.9406412610112
922184,45.01658955462054
922224,47.1781546277243
922264,44.250356029693556
922304,45.85563090635043
922344,49.439536981694886
922385,47.963759039420914
922426,48.00101379007482
922465,49.83845269643162
922504,45.44795203952753
922545,46.14790162153474
922581,43.25612307009348
922625,40.97708496696842
922666,38.1722767946197
922706,41.02533602106704
922746,44.58134780984692
922786,49.69775728536848
922825,42.44450778461499
922866,44.17594455088703
922906,42.01233208680875
922946,43.32866321324096
922985,43.17866216250699
923026,44.527842574739445
923062,41.736742761394794
923106,44.447248185732604
923146,44.1762646495776
923185,43.656180414929594
923226,41.672709062286195
923266,40.53514136452921
923324,46.15184349189895
923364,42.1715989442206
923404,38.737906137618474
923445,36.81119236485956
923485,41.75564066322367
923521,42.93058256497573
923566,38.98744581542694
923605,39.20162182406193
923646,38.42709546363119
923685,39.36351358837814
923724,38.241542829823324
923765,37.88623548719352
923805,36.18775885208156
923845,38.092768035561626
923884,40.43437192270499
923925,42.70770647245935
923966,43.22085022605357
924002,42.49585715411287
924044,44.463611056045444
924086,47.65581162127046
924126,42.37276578097584
924166,40.46154061203457
924205,39.52398665750757
924245,40.528270754946256
924286,34.62425574990408
924325,33.83483557744454
924365,31.44167317680194
924406,27.53599728275685
924446,26.38044438977897
924483,22.23418288723807
924525,23.680761381802057
924585,31.77182570386542
924625,36.8600404895043
924665,35.27481875627196
924706,30.095661280540348
924744,31.462765373371553
924785,30.011675344583484
924825,28.36615123011218
924864,33.78228627291547
924905,38.84563535372044
924940,37.972126893209236
924985,35.81351458087492
925025,38.547827555876665
925065,39.874065317213045
925105,41.31841592287353
925146,40.29974238936319
925185,36.36170260146157
925226,34.635074701857675
925265,31.549250312672687
925306,30.251812419630355
925346,25.654755700966284
925386,22.24253480419776
925422,18.377553752868728
925466,15.210110494077433
925506,13.374369754929912
925545,10.808945210034935
925585,9.90567764891415
925626,9.594353681938065
925666,11.158407313111686
925705,15.982383018035186
925746,19.3156909990767
925785,21.868419202460547
925826,16.527544966608765
925881,17.20376211821412
925925,17.910763089412548
925964,14.136664120404737
926005,13.50261001273929
926046,11.987092354833184
926085,10.565688302425745
926126,11.70301013913865
926164,10.777652210503927
926205,17.280819004894862
926245,23.544793149631072
926285,22.26238744337653
926324,30.067154855395785
926361,38.2622854229707
926406,40.05615880914044
926445,39.433468162718704
926484,39.0552541581949
926526,42.39164593229334
926566,42.09577288514329
926606,43.7725976053776
926645,43.52371834406564
926686,45.05425929367567
926726,43.28413224187187
926765,37.58726162209096
926805,39.40504672899418
926845,39.688281236166546
926885,42.54702254014955
926925,39.59799212095758
926965,37.876125799910355
927005,38.492966779891084
927045,35.49177049650775
927085,40.47639698134199
927144,37.89691133448868
927184,34.2360504625879
927225,35.36821004938769
927265,36.544490081619585
927302,36.21093943922321
927346,34.75324300281346
927381,29.969807311269044
927426,29.233617081662384
927465,27.543910011911564
927505,26.776329182119202
927545,39.4664703491946
927584,40.61055299137599
927625,41.41294920597581
927665,42.97417505834265
927705,43.57382529016039
927745,46.71576029199157
927786,45.19013792853704
927826,42.70173059500707
927866,42.39945972328186
927905,39.1001801284547
927945,38.42658403607262
927986,39.663888089108184
928026,41.69606855601216
928066,38.07804438215213
928105,37.158185576631695
928147,40.82649491833262
928182,45.18856482900254
928224,43.03643924094299
928266,42.67460109915825
928306,42.30526723602745
928346,37.26472778762955
928386,34.29364253686437
928446,35.3517617831323
928485,38.0602211366708
928525,30.800838758042786
928565,33.35416032812227
928604,39.34491208808682
928644,41.613595281951625
928685,43.640647423899324
928726,45.693745040625274
928764,43.426010812192224
928805,39.847935424844415
928845,38.35252950248796
928885,38.43497823848961
928925,39.5057897865414
928965,40.582582735800585
929005,39.39612645529013
929046,41.03723241241789
929086,34.613362027922506
929125,35.0356255412361
929165,37.231637896975265
929206,38.27117724128351
929246,35.70458173617376
929285,33.07325283601094
929326,35.90020432061532
929366,37.91063801544293
929405,43.27587711271225
929446,39.29699791926609
929485,39.16219964604435
929525,38.04146508798992
929565,33.64558951539922
929606,28.665961866088153
929641,27.234987343088125
929704,23.692748878186535
929744,18.701444917609876
929785,16.64833926139777
929825,12.911393237603228
929865,10.078534667242634
929904,8.414823750286937
929945,9.405931858488403
929985,8.022314347348832
930025,7.867894364553498
930065,10.552690886422134
930104,12.958860282787318
930146,20.873281576799275
930185,29.896923500755108
930225,28.94023225223385
930265,27.216477904840765
930305,23.605587603079954
930346,21.216832923508097
930386,18.90385459933662
930425,17.85353672241633
930466,17.65799064264144
930505,14.700273503374689
930546,12.320710709964713
930582,9.430040148136621
930626,9.330532103693868
930666,8.289445845863312
930706,9.157189274187457
930745,12.790213809316569
930786,28.124347277648468
930826,35.57494177816936
930866,39.63717592320652
930905,36.5909328077056
930945,34.341872104168864
931005,31.992973133003165
931045,33.71931425710272
931086,33.454509699172434
931125,33.1730509092677
931164,41.211793702145926
931205,41.30305959976057
931245,40.43666679265481
931285,43.031584128826736
931324,41.88239658582883
931364,39.99698555140208
931406,40.24073749178992
931446,41.3307205898236
931485,39.95748620025595
931522,38.254881322241935
931565,37.660676490892286
931605,39.730207157197356
931646,43.142603112046885
931685,39.55927244891315
931726,45.19300628037827
931765,41.888223379430336
931805,44.46316567422677
931844,35.7553827574587
931885,35.83742364790098
931925,33.96702835482802
931965,34.25604173031829
932001,33.74633597200201
932045,34.42533398125909
932085,37.3824099061842
932125,33.48113873898334
932165,29.264894408669985
932205,33.217440251838966
932265,35.841524531025584
932305,37.126228824084905
932346,35.85496419857116
932385,33.95538557568947
932424,34.491439712882894
932463,34.72229810503159
932505,35.108908222509825
932545,33.185551005636086
932585,30.80868771157882
932624,31.847107551742223
932665,32.70631272805521
932705,32.428331784528176
932745,31.271805719163382
932784,31.976152593318563
932825,34.19901192863975
932865,33.68176229670348
932906,33.89207232766896
932942,32.58414379414661
932986,31.494184485505453
933026,33.810453422762436
933066,31.292101374477248
933105,28.055114775141377
933146,27.43007710114926
933186,25.750769677033333
933226,21.818069147377134
933266,19.1151132806447
933305,15.834986045658042
933345,14.07546437088233
933386,11.859631023023239
933422,12.930812615090854
933466,13.504124402340087
933505,14.983413275350095
